pessoa_id,nome,cpf,genero,data_nascimento,email,telefone,cidade,uf,cep,opt_in
PES-00204,Thiago Ribeiro,32903511225,M,2000-06-30,thiagoribeiro344@outlook.com,21969957444,Rio de Janeiro,RJ,27064658,True
PES-00205,Sônia Alves Araújo,34265152376,F,1968-01-08,soniaaraujo326@bol.com.br,51987691390,Porto Alegre,RS,95219628,False
PES-00206,Letícia Assunção,80152772219,F,1992-02-16,leticia_ass610@hotmail.com,19990104643,Campinas,SP,12187932,True
PES-00207,Larissa Mendes Gomes,08564510456,F,1971-10-25,larissa_gom459@outlook.com,71984315618,Salvador,BA,48486555,True
PES-00208,Helena Dias Ribeiro,98181549244,F,1974-04-22,helena.ribeiro321@bol.com.br,11986592103,São Paulo,SP,09791307,True
PES-00209,Joana Araújo Cardoso,34706682134,F,1965-04-16,joana_car273@gmail.com,51987023722,Porto Alegre,RS,97614359,True
PES-00210,Letícia Oliveira,42488006408,F,1987-11-21,leticia_oli786@hotmail.com,19963353271,Campinas,SP,17518402,True
PES-00211,Renata Costa,11823712215,F,1989-10-04,renata_cos184@yahoo.com.br,48998695503,Florianópolis,SC,81456283,True
PES-00212,Letícia Carvalho Alves,66836994618,F,1986-08-19,leticiaalves71@hotmail.com,32970727497,Juiz de Fora,MG,33949842,True
PES-00213,Otávio Marques,34188346396,M,1958-12-06,otaviomarques589@hotmail.com,21971245472,Rio de Janeiro,RJ,26327445,False
PES-00214,Fernando Silva Dias,12727192860,M,1974-11-26,fernando.dias615@gmail.com,11970894794,São Paulo,SP,02584249,True
PES-00215,Antônio Costa Alves,40098136607,M,1988-10-11,antonio.alves195@uol.com.br,11979342648,São Paulo,SP,05276577,False
PES-00216,Priscila Rocha Dias,73412633348,F,1948-05-12,priscila_dia946@uol.com.br,11961323057,São Paulo,SP,01470598,True
PES-00217,Priscila Rodrigues Brandão,48405744991,F,1976-06-14,priscila_bra710@gmail.com,11969814244,São Paulo,SP,01546883,False
PES-00218,Beatriz Pereira Machado Barbosa,03788182016,F,1997-09-02,beatriz.barbosa865@outlook.com,11970636413,Santo André,SP,05502142,True
PES-00219,Tânia Martins Araújo,18282117374,F,1948-01-30,taniaaraujo895@bol.com.br,61969913225,Brasília,DF,72083841,False
PES-00220,Letícia Rocha Pereira,66110538833,F,1973-06-23,leticia.pereira815@gmail.com,16977365409,Ribeirão Preto,SP,14026975,True
PES-00221,Eduardo Conceição Carvalho,58862945892,M,1958-05-20,eduardocarvalho513@bol.com.br,11991801348,São Paulo,SP,03550356,True
PES-00222,Otávio Melo Ferreira,29950532884,M,1997-03-08,otavio_fer227@yahoo.com.br,41982525238,Curitiba,PR,89707636,True
PES-00223,Letícia Silva Silva,18894700070,F,1991-12-05,leticia.silva506@gmail.com,61969089251,Brasília,DF,78372566,True
PES-00224,Patrícia Rodrigues Moreira,80473789108,F,1976-10-06,patriciamoreira646@outlook.com,11992882706,São Paulo,SP,03298016,True
PES-00225,André Santos,57098370320,M,1985-03-02,andre_san808@gmail.com,48976981313,Florianópolis,SC,86374035,True
PES-00226,Gabriela Ribeiro Marques,28474820910,F,1990-05-31,gabrielamarques480@yahoo.com.br,11969508818,São Paulo,SP,06843384,True
PES-00227,Wagner Freitas,39213544472,M,1975-07-12,wagner.freitas393@yahoo.com.br,31963552779,Belo Horizonte,MG,39392294,False
PES-00228,Gustavo Pereira Martins,30350687633,M,1963-05-28,gustavomartins281@uol.com.br,21965422287,Rio de Janeiro,RJ,28721691,True
PES-00229,Eduardo Santos,00207562911,M,1971-02-21,eduardo.santos588@hotmail.com,62968425851,Goiânia,GO,74025278,False
PES-00230,André Nunes Mendes,29922070120,M,1976-05-07,andremendes25@yahoo.com.br,11977756118,São Paulo,SP,04873037,True
PES-00231,Helena Costa Carvalho,04215505542,F,1981-09-30,helena.carvalho974@gmail.com,81966521298,Recife,PE,53825724,False
PES-00232,Daniel Brandão,34767208610,M,1993-07-22,daniel_bra37@outlook.com,21984709369,Rio de Janeiro,RJ,29515327,True
PES-00233,Luíza Souza Araújo,38576935503,F,1990-09-11,luizaaraujo490@uol.com.br,51993731889,Porto Alegre,RS,91407763,False
PES-00234,Joana Lima Rocha Conceição,70579932346,F,1985-09-11,joana.conceicao707@outlook.com,71981248700,Salvador,BA,48460387,True
PES-00235,Lúcia Conceição Ribeiro,03770266978,F,1975-04-14,lucia_rib273@outlook.com,71978275818,Salvador,BA,43830856,False
PES-00236,Mateus Martins Gomes,78019491295,M,1985-12-17,mateusgomes602@outlook.com,71988332268,Salvador,BA,43747082,True
PES-00237,Ana Andrade Melo,56181728368,F,1968-02-20,ana.melo298@yahoo.com.br,51984877999,Porto Alegre,RS,97184656,True
PES-00238,Patrícia Silva,82206183021,F,1989-12-04,patricia.silva435@bol.com.br,11996578842,São Paulo,SP,04665975,False
PES-00239,Antônio Moreira Silva Oliveira,90651642191,M,2002-01-20,antonio.oliveira923@hotmail.com,11993244431,São Paulo,SP,04647325,True
PES-00240,Cecília Mendes Marques,22832246591,F,1992-03-13,cecilia_mar284@yahoo.com.br,61992402265,Brasília,DF,79215666,False
PES-00241,Joana Cardoso Ferreira,62922086216,F,1986-08-19,joana.ferreira525@yahoo.com.br,11980877414,Guarulhos,SP,04210974,True
PES-00242,Mateus Peixoto Peixoto,36040205300,M,1998-09-03,mateus.peixoto548@gmail.com,19968287026,Campinas,SP,19468331,True
PES-00243,Gustavo Dias,86553934959,M,1989-04-29,gustavo_dia723@outlook.com,11965583171,Guarulhos,SP,04441507,True
PES-00244,Márcia Marques,49416594814,F,1955-01-31,marcia_mar232@bol.com.br,62989942389,Goiânia,GO,78116850,False
PES-00245,Cláudia Guimarães Ferreira,65352046699,F,1958-11-23,claudia.ferreira347@gmail.com,11973445124,São Paulo,SP,09771648,True
PES-00246,André Mendes Alves,62624494421,M,1998-07-23,andre_alv372@uol.com.br,19998657088,Campinas,SP,13619180,False
PES-00247,Vitória Carvalho Mendes,54562010703,F,1997-04-04,vitoria.mendes337@bol.com.br,51976061712,Porto Alegre,RS,93717264,False
PES-00248,Helena Marques Barbosa Nunes,97933840698,F,1964-09-18,helena.nunes695@gmail.com,11970709487,São Paulo,SP,04688267,True
PES-00249,Wagner Peixoto,68137225064,M,1968-02-12,wagnerpeixoto283@outlook.com,62998003826,Goiânia,GO,71192316,True
PES-00250,Joana Moreira Conceição,72371628964,F,1961-12-25,joanaconceicao218@outlook.com,11995051940,Santo André,SP,05125328,False
PES-00251,Beatriz Machado Pereira,76291361450,F,1978-03-27,beatriz.pereira876@gmail.com,19983194103,Campinas,SP,11052769,False
PES-00252,Joana Machado Cardoso,37106457604,F,1987-11-26,joanacardoso911@bol.com.br,71966368531,Salvador,BA,41193788,False
PES-00253,José Alves,38509374457,M,1972-10-01,josealves895@bol.com.br,11990718075,São Paulo,SP,04777426,True
PES-00254,Joana Lima Lima,62422377416,F,1998-10-16,joana_lim992@uol.com.br,21962917085,Rio de Janeiro,RJ,25690776,False
PES-00255,Fábio Oliveira Mendes,32948726158,M,1993-05-17,fabiomendes411@gmail.com,31998521295,Belo Horizonte,MG,32007967,True
PES-00256,Renata Rocha Araújo Nascimento,66430500225,F,1993-03-07,renatanascimento916@yahoo.com.br,11970386154,Guarulhos,SP,07197477,True
PES-00257,Fernanda Magalhães Nascimento,99898359935,F,1968-05-30,fernandanascimento134@bol.com.br,16976292423,Ribeirão Preto,SP,17509605,True
PES-00258,Caio Dias Silva,11459980549,M,1965-07-01,caio_sil495@bol.com.br,31980161583,Belo Horizonte,MG,33288688,True
PES-00259,Larissa Gomes Peixoto Pereira,74364996610,F,1984-11-14,larissa_per919@hotmail.com,11993548840,Santo André,SP,05370405,True
PES-00260,Rafael Cardoso Martins Oliveira,93653648254,M,1991-04-19,rafael_oli675@gmail.com,31994501097,Belo Horizonte,MG,34493610,False
PES-00261,Fernando Andrade Carvalho,89911001806,M,1976-09-15,fernandocarvalho513@yahoo.com.br,11964449073,São Paulo,SP,02865443,False
PES-00262,Fernanda Guimarães,81082821012,F,2000-04-06,fernanda.guimaraes214@yahoo.com.br,11986961889,Santo André,SP,06375358,False
PES-00263,César Melo Rocha,71803276541,M,1969-03-18,cesar_roc66@uol.com.br,31993335028,Belo Horizonte,MG,37043972,True
PES-00264,Lúcia Ribeiro Melo,02052733000,F,1989-10-01,lucia.melo904@yahoo.com.br,51967956381,Porto Alegre,RS,91048782,False
PES-00265,Aline Freitas Mendes,04160704425,F,1981-06-11,aline_men960@gmail.com,16993158579,Ribeirão Preto,SP,16296233,True
PES-00266,Helena Dias,83608165142,F,1986-03-21,helenadias46@hotmail.com,16968864200,Ribeirão Preto,SP,13926996,True
PES-00267,Márcio Nascimento,75049417511,M,1972-12-18,marcio_nas17@gmail.com,11987509259,São Paulo,SP,06365666,True
PES-00268,José Mendes Nascimento,82896934600,M,1994-05-18,jose_nas36@hotmail.com,11983147738,São Paulo,SP,01385863,False
PES-00269,Beatriz Santos Lima,64889527575,F,1997-12-17,beatriz.lima184@bol.com.br,62985319182,Goiânia,GO,76939260,False
PES-00270,Márcio Lima Souza,69007396609,M,1992-04-20,marciosouza102@gmail.com,41969213727,Curitiba,PR,87000923,True
PES-00271,Daniel Marques Oliveira,87135054407,M,1998-06-14,daniel_oli704@bol.com.br,21991017007,Rio de Janeiro,RJ,24240746,True
PES-00272,Fábio Machado Ferreira,98938664643,M,1986-09-21,fabioferreira872@bol.com.br,31973594894,Belo Horizonte,MG,34525488,True
PES-00273,Mateus Freitas Assunção,85677808296,M,1982-11-15,mateusassuncao809@yahoo.com.br,31990738217,Belo Horizonte,MG,39330261,True
PES-00274,Otávio Costa Rodrigues Conceição,86853279034,M,2001-12-24,otavio_con252@uol.com.br,21972016085,Rio de Janeiro,RJ,28857944,False
PES-00275,Priscila Nunes Araújo,73824570521,F,1988-03-07,priscilaaraujo993@hotmail.com,11977719737,São Paulo,SP,02212723,True
PES-00276,Priscila Rocha Guimarães,29126505509,F,1968-06-13,priscilaguimaraes669@uol.com.br,11960435965,São Paulo,SP,09562144,False
PES-00277,Débora Conceição,09997467310,F,1946-03-28,deboraconceicao41@hotmail.com,11986602299,Guarulhos,SP,05597876,False
PES-00278,Priscila Assunção,01771040076,F,1975-05-18,priscila_ass792@outlook.com,11984504035,Guarulhos,SP,07015123,True
PES-00279,Henrique Melo Conceição Lima,54179703874,M,1987-01-02,henrique_lim789@yahoo.com.br,71998292802,Salvador,BA,41553388,False
PES-00280,Cecília Carvalho Nunes Costa,04314931388,F,1961-09-17,ceciliacosta392@yahoo.com.br,61972302909,Brasília,DF,72816124,True
PES-00281,Paulo Silva Freitas,39544176500,M,1987-03-12,paulo_fre875@bol.com.br,31994555706,Belo Horizonte,MG,37549997,False
PES-00282,Aline Brandão,65030032347,F,1974-08-18,alinebrandao204@yahoo.com.br,41960567090,Curitiba,PR,89189543,True
PES-00283,Tânia Gomes,12875969757,F,1967-11-16,tania.gomes801@uol.com.br,62985925285,Goiânia,GO,75723169,True
PES-00284,Cláudia Guimarães,19753251335,F,1999-10-31,claudia_gui140@uol.com.br,11991087596,São Paulo,SP,04316989,True
PES-00285,João Gomes,28162846549,M,1978-12-07,joaogomes676@uol.com.br,11989815083,Santo André,SP,01411277,True
PES-00286,Ana Andrade,83778595130,F,1982-04-08,ana_and320@hotmail.com,11996265712,São Paulo,SP,07761834,False
PES-00287,Ana Rocha,11416322337,F,1979-12-07,ana_roc906@outlook.com,61969904479,Brasília,DF,77828547,True
PES-00288,Márcio Souza Silva,11189252201,M,1987-10-23,marciosilva754@outlook.com,41969574732,Curitiba,PR,83294994,False
PES-00289,Joana Marques,44649903980,F,1942-06-26,joana.marques179@gmail.com,11960231528,Santo André,SP,04372328,False
PES-00290,Márcio Ribeiro Rocha,45149859109,M,1948-06-21,marcio_roc586@gmail.com,61968673157,Brasília,DF,76095012,False
PES-00291,Beatriz Moreira Pereira,38029096828,F,1936-02-27,beatriz_per402@gmail.com,41978361715,Curitiba,PR,86868019,False
PES-00292,João Mendes Assunção,46049011800,M,1969-11-09,joao_ass451@gmail.com,41982537795,Curitiba,PR,85282634,False
PES-00293,Mariana Gomes Marques Conceição,05166976339,F,1990-01-31,mariana.conceicao847@gmail.com,81970031244,Recife,PE,52447670,False
PES-00294,Vinícius Peixoto,26158159700,M,1969-01-17,viniciuspeixoto577@uol.com.br,21989972825,Rio de Janeiro,RJ,21288025,True
PES-00295,Rodrigo Freitas Gomes Andrade,09278415766,M,1979-09-20,rodrigoandrade197@yahoo.com.br,21994071372,Rio de Janeiro,RJ,21417866,False
PES-00296,Vitória Santos,94106509768,F,1953-11-10,vitoria_san515@outlook.com,11979475333,São Paulo,SP,04290182,False
PES-00297,Cláudia Ferreira Araújo,79632389530,F,1992-02-04,claudia.araujo627@hotmail.com,31982743839,Belo Horizonte,MG,33087625,False
PES-00298,Renata Andrade,06275914696,F,1988-08-04,renata.andrade625@outlook.com,21981799677,Rio de Janeiro,RJ,22163716,True
PES-00299,Sônia Magalhães Moreira,01884403131,F,1978-01-03,sonia_mor548@gmail.com,11986697915,São Paulo,SP,02875532,False
PES-00300,Daniel Machado,31343791553,M,1975-12-14,daniel.machado42@bol.com.br,41975956562,Curitiba,PR,82174491,True
PES-00301,Helena Moreira,16457479561,F,1987-04-17,helena_mor310@bol.com.br,11980131834,Santo André,SP,06647021,False
PES-00302,Caio Lima Rodrigues,41163747335,M,1933-12-31,caiorodrigues48@bol.com.br,11974869443,Santo André,SP,03864641,False
PES-00303,Ana Ribeiro Freitas,47944394317,F,1946-06-28,anafreitas345@outlook.com,11973312082,São Paulo,SP,09613364,True
PES-00304,Patrícia Cardoso,57756866088,F,1988-01-12,patricia_car256@hotmail.com,32975523145,Juiz de Fora,MG,39611591,False
PES-00305,Lúcia Melo Souza Nascimento,77699611730,F,1974-04-04,lucianascimento430@gmail.com,31970991453,Belo Horizonte,MG,37585431,False
PES-00306,Renata Mendes,74168705005,F,1989-02-11,renatamendes857@bol.com.br,19964564953,Campinas,SP,12259745,True
PES-00307,Patrícia Rocha Silva,77381060426,F,1986-03-07,patricia.silva948@uol.com.br,11979262770,São Paulo,SP,04404079,False
PES-00308,Eduardo Guimarães Assunção Machado,44154140280,M,1996-07-29,eduardomachado109@gmail.com,62979235131,Goiânia,GO,77323324,False
PES-00309,Thiago Ferreira Cardoso Cardoso,26787475810,M,1990-10-09,thiago_car656@gmail.com,11985245969,São Paulo,SP,06202399,True
PES-00310,Márcia Dias Peixoto Mendes,95828462245,F,1980-02-14,marciamendes759@uol.com.br,41989234003,Curitiba,PR,83387582,True
PES-00311,Gustavo Martins Lima,86716711600,M,1996-03-05,gustavo_lim560@hotmail.com,11963482418,São Paulo,SP,06956264,True
PES-00312,Fernanda Dias Gomes,12139882415,F,1965-11-22,fernanda_gom562@gmail.com,81974136436,Recife,PE,57096949,True
PES-00313,Larissa Magalhães Lima,05467107860,F,1959-03-25,larissa.lima203@uol.com.br,11968525942,Guarulhos,SP,07075295,False
PES-00314,Tânia Magalhães Pereira,51473181437,F,1951-12-09,tania_per924@yahoo.com.br,19985557759,Campinas,SP,18751376,True
PES-00315,Simone Rodrigues Pereira,50766386392,F,1999-05-06,simone_per320@gmail.com,11962466862,São Paulo,SP,07557618,True
PES-00316,Thiago Oliveira,60750098929,M,1958-03-28,thiagooliveira312@outlook.com,21999139367,Rio de Janeiro,RJ,22788877,True
PES-00317,Aline Marques,45373480037,F,1952-01-02,aline.marques131@gmail.com,61984442567,Brasília,DF,76276036,False
PES-00318,Leonardo Freitas Ribeiro,40447862596,M,1953-05-18,leonardoribeiro342@bol.com.br,21970273194,Niterói,RJ,28379502,True
PES-00319,Renata Nascimento Andrade,01965617603,F,1961-12-12,renataandrade490@uol.com.br,19961045722,Campinas,SP,15994323,True
PES-00320,Hélio Ferreira Brandão Oliveira,19246621166,M,1980-08-30,helio.oliveira715@uol.com.br,16971174644,Ribeirão Preto,SP,15546205,True
PES-00321,César Costa Souza,49905218114,M,1956-04-25,cesar.souza213@bol.com.br,11992632041,São Paulo,SP,06027387,True
PES-00322,Júlia Lima Silva Carvalho,75098251567,F,1982-05-26,julia_car576@yahoo.com.br,31998548040,Belo Horizonte,MG,36549140,False
PES-00323,Beatriz Pereira Andrade,17858128078,F,1994-06-30,beatrizandrade898@hotmail.com,11985652586,São Paulo,SP,09976911,False
PES-00324,Mateus Brandão Cardoso,21091882517,M,1979-07-04,mateus.cardoso532@yahoo.com.br,31967103833,Belo Horizonte,MG,31917813,False
PES-00325,Antônio Peixoto,49118803504,M,1993-12-30,antoniopeixoto630@hotmail.com,16989282865,Ribeirão Preto,SP,13578996,False
PES-00326,Renata Nascimento Barbosa Lima,74865216103,F,1953-05-28,renata_lim657@outlook.com,62980901135,Goiânia,GO,71371066,True
PES-00327,Fernanda Moreira Nunes Moreira,63109491109,F,1996-10-20,fernanda.moreira136@uol.com.br,51994286378,Porto Alegre,RS,97909034,False
PES-00328,Fernando Cardoso,23262576000,M,2001-04-05,fernando.cardoso177@yahoo.com.br,11983054887,São Paulo,SP,03225432,False
PES-00329,Sônia Pereira Magalhães,89639436151,F,1977-01-09,sonia_mag135@gmail.com,21961541503,Rio de Janeiro,RJ,21246376,False
PES-00330,Lúcia Souza Nunes Lima,15064755740,F,1994-11-19,lucia.lima662@outlook.com,16980958815,Ribeirão Preto,SP,13677775,False
PES-00331,Daniel Martins,79525875440,M,1986-12-18,danielmartins71@yahoo.com.br,19986722481,Campinas,SP,15522560,False
PES-00332,Isabela Silva Gomes,46110916862,F,1978-10-06,isabela_gom550@hotmail.com,11995101747,Guarulhos,SP,02760824,False
PES-00333,Priscila Gomes Peixoto,64958024980,F,1980-10-02,priscila_pei278@bol.com.br,41975496159,Curitiba,PR,81181193,False
PES-00334,Luíza Moreira Martins,87159731409,F,1953-04-27,luiza_mar207@uol.com.br,32969344645,Juiz de Fora,MG,38657641,False
PES-00335,Eduardo Santos Peixoto Magalhães,49915371420,M,1990-07-15,eduardo_mag108@gmail.com,21976347915,Rio de Janeiro,RJ,21378324,True
PES-00336,Hélio Conceição,70595019676,M,1983-04-09,helioconceicao431@yahoo.com.br,21972224943,Rio de Janeiro,RJ,21866818,False
PES-00337,Sônia Nunes Conceição Carvalho,29942270612,F,1989-09-16,sonia_car740@gmail.com,21975015821,Rio de Janeiro,RJ,23061824,False
PES-00338,Simone Assunção Araújo,66187572742,F,1984-07-30,simone.araujo757@uol.com.br,11990579508,São Paulo,SP,09465205,False
PES-00339,Joana Freitas,20179105540,F,1983-07-28,joanafreitas208@uol.com.br,61976539461,Brasília,DF,78712729,True
PES-00340,César Araújo Marques,92273499957,M,1958-12-06,cesarmarques597@yahoo.com.br,19993576781,Campinas,SP,12417985,True
PES-00341,Priscila Alves Barbosa Oliveira,60603573428,F,1992-09-09,priscila.oliveira856@uol.com.br,11977617410,São Paulo,SP,05894209,False
PES-00342,Beatriz Barbosa Moreira,41514097699,F,1986-09-27,beatrizmoreira895@hotmail.com,11993129563,São Paulo,SP,05617936,False
PES-00343,Isabela Pereira,77627977185,F,1973-08-23,isabela.pereira649@hotmail.com,11965927816,Santo André,SP,09493436,False
PES-00344,Renata Moreira Santos,25050198860,F,1984-03-31,renatasantos623@gmail.com,21988608978,Rio de Janeiro,RJ,27336577,True
PES-00345,Isabela Moreira Guimarães,37079562104,F,1970-10-24,isabela_gui773@yahoo.com.br,71997301982,Salvador,BA,45781314,False
PES-00346,Gustavo Melo Oliveira,73566411191,M,1976-07-15,gustavo_oli437@uol.com.br,48995383984,Florianópolis,SC,83861391,False
PES-00347,Cláudia Brandão Ferreira,87409921870,F,1979-10-15,claudia_fer152@uol.com.br,11969483664,São Paulo,SP,04456610,False
PES-00348,Natália Lima Araújo,95503377583,F,1967-10-25,natalia.araujo701@uol.com.br,81998909253,Recife,PE,54105460,True
PES-00349,Márcia Magalhães Mendes,60684978369,F,2001-06-21,marcia_men37@yahoo.com.br,11996477716,São Paulo,SP,09913280,True
PES-00350,Simone Rodrigues,65892191095,F,1994-08-22,simone_rod309@bol.com.br,11991322341,São Paulo,SP,06332770,True
PES-00351,Renata Andrade Guimarães,28392634322,F,1983-01-12,renataguimaraes847@outlook.com,11980075838,São Paulo,SP,09759447,False
PES-00352,Priscila Lima,31932533320,F,1982-05-06,priscila.lima572@gmail.com,11973233676,São Paulo,SP,06535418,True
PES-00353,Lúcia Cardoso Nascimento Peixoto,08201564502,F,1997-07-30,lucia.peixoto622@bol.com.br,41975171603,Curitiba,PR,84320140,False
PES-00354,Larissa Barbosa,62254322052,F,1990-04-22,larissabarbosa537@gmail.com,11983344701,São Paulo,SP,06675325,True
PES-00355,Camila Nunes Dias,32825137634,F,1984-03-16,camila_dia902@bol.com.br,21964962139,Niterói,RJ,26646804,True
PES-00356,Paulo Gomes Cardoso,27394139476,M,1999-01-15,paulo_car248@yahoo.com.br,81988139047,Recife,PE,57042267,True
PES-00357,Natália Rocha,36409268033,F,1973-06-20,natalia.rocha585@bol.com.br,16975012876,Ribeirão Preto,SP,16214043,True
PES-00358,Simone Dias Machado,32023268729,F,1995-04-06,simone_mac681@bol.com.br,11986814445,São Paulo,SP,06787689,True
